Formatted address: 3210 Rosewood Ave, Los Angeles, CA 90066, USA
Coordinates (latitude, longitude): (34.011461, -118.451329)
Elevation: (meters AMSL) 34.98878860473633	(feet): 114.792614

Time sequence:
Start: 2010, 06, 10, 00, 00
Stop: 2010, 06, 11, 00, 00
Frequency: 10 min

Ephemeris:
                               azimuth      zenith
2010-06-10 02:50:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 03:00:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 03:10:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 03:20:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 03:30:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 03:40:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 03:50:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 04:00:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 04:10:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 04:20:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 04:30:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 04:40:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 04:50:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 05:00:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 05:10:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 05:20:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 05:30:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 05:40:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 05:50:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 06:00:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 06:10:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 06:20:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 06:30:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 06:40:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 06:50:00-06:00    7.950073    1.372846    7.974613    0.000000
2010-06-10 07:00:00-06:00   16.496607   13.621206   17.144312    0.000000
2010-06-10 07:10:00-06:00   27.797753   48.435955   31.613332    0.000000
2010-06-10 07:20:00-06:00   40.012098  102.424652   51.363972    0.000000
2010-06-10 07:30:00-06:00   51.615638  165.108946   75.288540    0.000000
2010-06-10 07:40:00-06:00   62.049011  228.545741  102.324607    0.000000
2010-06-10 07:50:00-06:00   71.253736  288.590245  131.641329    4.142450
2010-06-10 08:00:00-06:00   79.353018  343.571774  162.619274   18.691107
2010-06-10 08:10:00-06:00   86.514242  393.124214  194.807309   37.110495
2010-06-10 08:20:00-06:00   92.887103  437.414207  227.822118   58.730552
2010-06-10 08:30:00-06:00   98.608810  476.921467  261.406500   82.952210
2010-06-10 08:40:00-06:00  103.787348  512.159216  295.336317  109.253007
2010-06-10 08:50:00-06:00  108.509301  543.629794  329.425369  137.185067
2010-06-10 09:00:00-06:00  112.843654  571.792548  363.514729  166.365018
2010-06-10 09:10:00-06:00  116.845362  597.054052  397.465822  196.463550
2010-06-10 09:20:00-06:00  120.558295  619.768110  431.155471  227.195812
2010-06-10 09:30:00-06:00  124.017569  640.239882  464.472248  258.313260
2010-06-10 09:40:00-06:00  127.251426  658.731769  497.314354  289.597291
2010-06-10 09:50:00-06:00  130.282632  675.469010  529.587532  320.853914
2010-06-10 10:00:00-06:00  133.129615  690.645201  561.204090  351.909613
2010-06-10 10:10:00-06:00  135.807320  704.426929  592.081792  382.608093
2010-06-10 10:20:00-06:00  138.327893  716.957870  622.143249  412.807715
2010-06-10 10:30:00-06:00  140.701210  728.362209  651.315341  442.379317
