Formatted address: 3210 Dartmouth Ave, Boulder, CO 80305, USA
Coordinates (latitude, longitude): (39.9895882, -105.2546164)
Elevation: (meters AMSL) 1643.486083984375	(feet): 5392.014711

Time sequence:
Start: 2004, 06, 14, 00, 00
Stop: 2004, 06, 15, 00, 00
Frequency: 10 min

Ephemeris:
                               azimuth      zenith
2004-06-14 03:50:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 04:00:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 04:10:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 04:20:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 04:30:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 04:40:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 04:50:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 05:00:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 05:10:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 05:20:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 05:30:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 05:40:00-06:00    5.839448    4.181040     5.909106    0.000000
2004-06-14 05:50:00-06:00   14.668568   25.192172    15.757972    0.000000
2004-06-14 06:00:00-06:00   25.642279   72.021980    30.779456    0.000000
2004-06-14 06:10:00-06:00   37.212370  137.042370    50.958285    0.000000
2004-06-14 06:20:00-06:00   48.231718  208.449391    75.301308    0.000000
2004-06-14 06:30:00-06:00   58.300167  278.432545   102.799514    0.000000
2004-06-14 06:40:00-06:00   67.396348  343.311982   132.646671    0.000000
2004-06-14 06:50:00-06:00   75.630673  401.856766   164.236041    9.580385
2004-06-14 07:00:00-06:00   83.139259  454.028451   197.113382   28.733767
2004-06-14 07:10:00-06:00   90.048195  500.301835   230.940405   51.402158
2004-06-14 07:20:00-06:00   96.455123  541.271401   265.415974   76.932617
2004-06-14 07:30:00-06:00  102.446167  577.609584   300.338248  104.769096
2004-06-14 07:40:00-06:00  108.085486  609.913092   335.522872  134.437023
2004-06-14 07:50:00-06:00  113.422932  638.710308   370.812273  165.532595
2004-06-14 08:00:00-06:00  118.497059  664.458524   406.068437  197.710376
2004-06-14 08:10:00-06:00  123.337617  687.549237   441.168139  230.672397
2004-06-14 08:20:00-06:00  127.967500  708.316042   475.999584  264.159175
2004-06-14 08:30:00-06:00  132.404232  727.042756   510.459857  297.942657
2004-06-14 08:40:00-06:00  136.661134  743.971080   544.453271  331.820217
2004-06-14 08:50:00-06:00  140.748246  759.307366   577.890349  365.610658
2004-06-14 09:00:00-06:00  144.672966  773.228067   610.686483  399.150192
2004-06-14 09:10:00-06:00  148.440659  785.884746   642.761831  432.290142
2004-06-14 09:20:00-06:00  152.055019  797.407815   674.040333  464.894419
2004-06-14 09:30:00-06:00  155.518463  807.910002   704.449854  496.838035
2004-06-14 09:40:00-06:00  158.832346  817.488889   733.921447  528.005577
2004-06-14 09:50:00-06:00  161.997231  826.229346   762.389697  558.290190
2004-06-14 10:00:00-06:00  165.013022  834.205254   789.792180  587.592834
2004-06-14 10:10:00-06:00  167.879129  841.481146   816.069641  615.821372
2004-06-14 10:20:00-06:00  170.594575  848.113459   841.165781  642.890287
2004-06-14 10:30:00-06:00  173.158114  854.151683   865.027486  668.719999
2004-06-14 10:40:00-06:00  175.568278  859.639182   887.604473  693.236674
2004-06-14 10:50:00-06:00  177.823487  864.614060   908.849685  716.371987
2004-06-14 11:00:00-06:00  179.922056  869.109698   928.718867  738.062685
2004-06-14 11:10:00-06:00  181.862303  873.155422   947.171115  758.250634
2004-06-14 11:20:00-06:00  183.642525  876.776834   964.168329  776.882698
2004-06-14 11:30:00-06:00  185.261101  879.996330   979.675834  793.910392
2004-06-14 11:40:00-06:00  186.716453  882.833303   993.661823  809.290015
2004-06-14 11:50:00-06:00  188.007135  885.304536  1006.097934  822.982548
2004-06-14 12:00:00-06:00  189.131805  887.424347  1016.958873  834.953517
2004-06-14 12:10:00-06:00  190.089266  889.204824  1026.222611  845.173055
2004-06-14 12:20:00-06:00  190.878476  890.655970  1033.870371  853.615833
2004-06-14 12:30:00-06:00  191.498574  891.785868  1039.886798  860.261048
2004-06-14 12:40:00-06:00  191.948858  892.600724  1044.259680  865.092374
2004-06-14 12:50:00-06:00  192.228820  893.104991  1046.980209  868.098005
2004-06-14 13:00:00-06:00  192.338149  893.301424  1048.042964  869.270576
2004-06-14 13:10:00-06:00  192.276713  893.191075  1047.445735  868.607280
2004-06-14 13:20:00-06:00  192.044591  892.773362  1045.189822  866.109728
2004-06-14 13:30:00-06:00  191.642050  892.046020  1041.279781  861.784035
2004-06-14 13:40:00-06:00  191.069541  891.005075  1035.723460  855.640787
2004-06-14 13:50:00-06:00  190.327715  889.644825  1028.532150  847.695089
2004-06-14 14:00:00-06:00  189.417390  887.957725  1019.720326  837.966518
2004-06-14 14:10:00-06:00  188.339571  885.934346  1009.305927  826.479195
2004-06-14 14:20:00-06:00  187.095413  883.563205   997.310076  813.261734
2004-06-14 14:30:00-06:00  185.686207  880.830605   983.757027  798.347326
2004-06-14 14:40:00-06:00  184.113399  877.720537   968.674556  781.773805
2004-06-14 14:50:00-06:00  182.378516  874.214335   952.093335  763.583529
2004-06-14 15:00:00-06:00  180.483186  870.290519   934.047387  743.823613
2004-06-14 15:10:00-06:00  178.429082  865.924413   914.573765  722.546049
2004-06-14 15:20:00-06:00  176.217916  861.087829   893.712754  699.807484
2004-06-14 15:30:00-06:00  173.851366  855.748567   871.507563  675.669731
2004-06-14 15:40:00-06:00  171.331054  849.869946   848.004534  650.199837
2004-06-14 15:50:00-06:00  168.658494  843.410185   823.253086  623.470013
2004-06-14 16:00:00-06:00  165.835001  836.321622   797.305514  595.558118
2004-06-14 16:10:00-06:00  162.861644  828.549927   770.217273  566.548269
2004-06-14 16:20:00-06:00  159.739138  820.033009   742.046793  536.530366
2004-06-14 16:30:00-06:00  156.467729  810.699798   712.855554  505.601520
2004-06-14 16:40:00-06:00  153.047069  800.468782   682.708205  473.866657
2004-06-14 16:50:00-06:00  149.476045  789.246219   651.672610  441.438299
2004-06-14 17:00:00-06:00  145.752585  776.924039   619.820107  408.438690
2004-06-14 17:10:00-06:00  141.873376  763.377172   587.225466  375.000864
2004-06-14 17:20:00-06:00  137.833596  748.460607   553.967599  341.269538
2004-06-14 17:30:00-06:00  133.626464  732.005459   520.129555  307.403923
2004-06-14 17:40:00-06:00  129.242770  713.814573   485.799376  273.580198
2004-06-14 17:50:00-06:00  124.670233  693.657177   451.070968  239.994326
2004-06-14 18:00:00-06:00  119.892628  671.262319   416.044867  206.866538
2004-06-14 18:10:00-06:00  114.888764  646.311758   380.830207  174.446695
2004-06-14 18:20:00-06:00  109.631047  618.431710   345.546613  143.020934
2004-06-14 18:30:00-06:00  104.083690  587.184760   310.327331  112.920133
2004-06-14 18:40:00-06:00   98.200418  552.063717   275.323770   84.529956
2004-06-14 18:50:00-06:00   91.921549  512.490959   240.711541   58.303210
2004-06-14 19:00:00-06:00   85.169079  467.822248   206.692282   34.771683
2004-06-14 19:10:00-06:00   77.844967  417.403662   173.518118   14.558457
2004-06-14 19:20:00-06:00   69.835154  360.731383   141.532189    0.000000
2004-06-14 19:30:00-06:00   61.003135  297.637304   111.144432    0.000000
2004-06-14 19:40:00-06:00   51.224703  228.910536    82.912177    0.000000
2004-06-14 19:50:00-06:00   40.465984  157.358659    57.579331    0.000000
2004-06-14 20:00:00-06:00   28.981828   89.445522    36.101769    0.000000
2004-06-14 20:10:00-06:00   17.673574   36.155344    19.525835    0.000000
2004-06-14 20:20:00-06:00    8.147435    7.795120     8.335607    0.000000
2004-06-14 20:30:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 20:40:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 20:50:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 21:00:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 21:10:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 21:20:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 21:30:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 21:40:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 21:50:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 22:00:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 22:10:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 22:20:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 22:30:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 22:40:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 22:50:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 23:00:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 23:10:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 23:20:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 23:30:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 23:40:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 23:50:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-15 00:00:00-06:00    0.000000    0.000000     0.000000   -0.000000

